Anger,Fear,Joy,Sadness
0.6993,0.03,0.01,0.02
0.02,0.01,0.69811,0.12
0.02,0.02,0.02,0.01
0.18,0.13,0.0034,0.69398
0.6993,0.03,0.02,0.01
0.0027,0.69608,0.05,0.08
0.04,0.02,0.01,0.02
0.69895,0.03,0.04,0.03
0.69916,0.04,0.01,0.04
0.02,0.02,0.02,0.01
0.02,0.02,0.04,0.02
0.04,0.02,0.01,0.01
0.03,0.02,0.06,0.02
0.69916,0.03,0.02,0.03
0.03,0.02,0.03,0.01
0.03,0.02,0.02,0.01
0.03,0.02,0.02,0.02
0.02,0.02,0.07,0.04
0.6993,0.02,0.02,0.03
0.0024,0.1,0.0041,0.69356
0.69909,0.03,0.02,0.03
0.02,0.06,0.1,0.03
0.14,0.69678,0.06,0.12
0.69923,0.05,0.01,0.01
0.02,0.02,0.15,0.02
0.02,0.02,0.04,0.01
0.69923,0.05,0.01,0.02
0.02,0.02,0.09,0.02
0.1,0.06,0.15,0.04
0.02,0.02,0.69804,0.15
0.04,0.02,0.69825,0.07
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.03,0.02,0.69804,0.06
0.01,0.01,0.03,0.01
0.2285,0.768,0.05,0.07
0.03,0.02,0.69839,0.1
0.69923,0.04,0.01,0.02
0.69909,0.03,0.02,0.03
0.03,0.02,0.69832,0.1
0.69923,0.03,0.02,0.02
0.02,0.02,0.07,0.01
0.6993,0.04,0.01,0.02
0.69888,0.04,0.03,0.02
0.02,0.03,0.07,0.02
0.69909,0.03,0.02,0.05
0.6993,0.03,0.01,0.02
0.12,0.69643,0.08,0.16
0.06,0.04,0.014,0.03
0.69916,0.03,0.02,0.02
0.69923,0.03,0.02,0.03
0.6993,0.04,0.01,0.02
0.02,0.02,0.08,0.02
0.69909,0.08,0.01,0.01
0.15,0.69685,0.06,0.1
0.03,0.02,0.69825,0.12
0.02,0.03,0.11,0.02
0.1656,0.8316,0.05,0.07
0.02,0.02,0.03,0.02
0.04,0.02,0.69846,0.07
0.02,0.02,0.02,0.02
0.02,0.02,0.02,0.01
0.18,0.69433,0.12,0.0021
0.69923,0.03,0.02,0.03
0.04,0.02,0.69825,0.1
0.0022,0.69685,0.05,0.06
0.69909,0.04,0.03,0.02
0.8712,0.127,0.04,0.04
0.02,0.02,0.02,0.02
0.69923,0.03,0.01,0.03
0.12,0.04,0.0068,0.06
0.03,0.02,0.69839,0.07
0.69902,0.06,0.01,0.04
0.03,0.01,0.01,0.01
0.1182,0.879,0.04,0.06
0.04,0.08,0.02,0.02
0.14,0.69657,0.06,0.1
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.02,0.03,0.07,0.02
0.13,0.69664,0.09,0.09
0.07,0.04,0.0072,0.01
0.69909,0.03,0.02,0.03
0.03,0.02,0.09,0.02
0.02,0.02,0.02,0.02
0.03,0.02,0.02,0.02
0.7688,0.229,0.04,0.06
0.69909,0.03,0.02,0.02
0.12,0.06,0.6454,0.15
0.06,0.07,0.0227,0.1
0.0038,0.08,0.0054,0.69188
0.6993,0.03,0.01,0.02
0.18,0.69685,0.05,0.08
0.03,0.02,0.01,0.01
0.02,0.02,0.1,0.02
0.15,0.13,0.5605,0.4331
0.0023,0.69685,0.05,0.07
0.69804,0.04,0.03,0.14
0.69909,0.04,0.02,0.05
0.03,0.03,0.05,0.02
0.69902,0.03,0.02,0.03
0.02,0.01,0.02,0.01
0.69909,0.03,0.02,0.03
0.69923,0.03,0.01,0.02
0.69916,0.03,0.02,0.03
0.15,0.69685,0.06,0.12
0.6029,0.3931,0.06,0.07
0.02,0.02,0.02,0.01
0.0024,0.69552,0.1,0.14
0.03,0.02,0.69825,0.1
0.02,0.02,0.02,0.01
0.69923,0.04,0.01,0.04
0.02,0.02,0.02,0.01
0.03,0.03,0.12,0.02
0.69916,0.03,0.02,0.03
0.6993,0.04,0.01,0.03
0.02,0.02,0.02,0.01
0.67186,0.039,0.02,0.03
0.0024,0.69615,0.08,0.12
0.69881,0.03,0.02,0.02
0.69902,0.04,0.02,0.06
0.69937,0.04,0.01,0.01
0.02,0.03,0.09,0.02
0.12,0.15,0.7177,0.2762
0.1,0.15,0.06,0.06
0.69923,0.04,0.01,0.04
0.02,0.02,0.02,0.01
0.02,0.01,0.03,0.01
0.1104,0.8865,0.06,0.08
0.02,0.02,0.1,0.01
0.69902,0.05,0.02,0.01
0.18,0.69671,0.06,0.09
0.09,0.05,0.13,0.03
0.69916,0.05,0.01,0.01
0.14,0.17,0.5667,0.4265
0.02,0.02,0.03,0.02
0.69909,0.04,0.02,0.02
0.6993,0.04,0.01,0.02
0.04,0.02,0.02,0.01
0.02,0.01,0.03,0.01
0.002,0.69692,0.04,0.09
0.69923,0.03,0.02,0.02
0.03,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.02,0.01,0.05,0.01
0.02,0.02,0.02,0.01
0.03,0.02,0.08,0.02
0.03,0.03,0.02,0.01
0.69916,0.03,0.02,0.03
0.02,0.02,0.02,0.02
0.69923,0.03,0.02,0.02
0.03,0.02,0.02,0.01
0.16,0.69496,0.07,0.003
0.03,0.02,0.09,0.02
0.6993,0.03,0.02,0.01
0.03,0.02,0.69832,0.09
0.03,0.02,0.03,0.01
0.02,0.02,0.03,0.02
0.6993,0.03,0.01,0.02
0.69937,0.03,0.01,0.02
0.12,0.1,0.0094,0.03
0.03,0.02,0.69839,0.06
0.0024,0.69657,0.05,0.08
0.69916,0.05,0.01,0.03
0.04,0.03,0.02,0.02
0.03,0.02,0.11,0.02
0.02,0.02,0.04,0.02
0.69923,0.03,0.02,0.02
0.02,0.02,0.03,0.02
0.6993,0.03,0.02,0.01
0.69923,0.03,0.02,0.03
0.07,0.02,0.02,0.01
0.1084,0.8887,0.04,0.06
0.69909,0.05,0.01,0.04
0.69923,0.03,0.02,0.02
0.03,0.02,0.02,0.01
0.03,0.03,0.06,0.02
0.02,0.02,0.02,0.01
0.02,0.03,0.07,0.02
0.02,0.01,0.02,0.01
0.69923,0.03,0.01,0.03
0.02,0.02,0.02,0.01
0.02,0.03,0.11,0.02
0.69937,0.03,0.01,0.02
0.16,0.14,0.004,0.69377
0.02,0.02,0.02,0.01
0.02,0.02,0.69776,0.17
0.03,0.01,0.03,0.01
0.04,0.08,0.69692,0.17
0.03,0.02,0.02,0.02
0.03,0.03,0.07,0.02
0.03,0.03,0.08,0.01
0.6993,0.03,0.02,0.02
0.03,0.02,0.04,0.02
0.69902,0.05,0.01,0.04
0.69923,0.02,0.02,0.03
0.69874,0.04,0.02,0.06
0.02,0.01,0.02,0.01
0.05,0.02,0.69797,0.09
0.69916,0.04,0.02,0.02
0.6993,0.05,0.01,0.02
0.03,0.03,0.08,0.02
0.66346,0.0509,0.02,0.04
0.03,0.02,0.69503,0.0052
0.69902,0.03,0.02,0.03
0.18,0.69671,0.05,0.13
0.02,0.02,0.03,0.01
0.02,0.01,0.02,0.01
0.06,0.04,0.0138,0.08
0.14,0.0022,0.07,0.08
0.69902,0.03,0.02,0.04
0.14,0.69678,0.06,0.13
0.02,0.01,0.69776,0.17
0.69909,0.03,0.02,0.03
0.03,0.04,0.05,0.02
0.02,0.02,0.04,0.02
0.69923,0.03,0.02,0.02
0.04,0.03,0.69811,0.06
0.69916,0.03,0.02,0.02
0.69916,0.03,0.02,0.02
0.03,0.01,0.02,0.01
0.03,0.02,0.69832,0.07
0.02,0.02,0.03,0.02
0.8506,0.1473,0.04,0.06
0.02,0.02,0.02,0.02
0.02,0.02,0.02,0.02
0.03,0.02,0.02,0.02
0.02,0.02,0.01,0.02
0.15,0.69475,0.08,0.09
0.02,0.01,0.02,0.01
0.02,0.01,0.6979,0.17
0.03,0.02,0.69846,0.06
0.69909,0.04,0.03,0.02
0.0021,0.69678,0.04,0.1
0.04,0.08,0.03,0.02
0.03,0.02,0.03,0.04
0.13,0.69559,0.13,0.17
0.69916,0.03,0.02,0.02
0.02,0.02,0.02,0.02
0.03,0.02,0.03,0.02
0.03,0.01,0.03,0.01
0.03,0.02,0.02,0.02
0.0617,0.65492,0.05,0.09
0.69853,0.04,0.04,0.04
0.6993,0.04,0.01,0.02
0.02,0.02,0.02,0.02
0.02,0.02,0.69783,0.15
0.69909,0.08,0.01,0.02
0.69937,0.03,0.01,0.02
0.69909,0.06,0.02,0.02
0.69923,0.04,0.01,0.04
0.69923,0.04,0.02,0.02
0.02,0.03,0.1,0.02
0.04,0.02,0.69034,0.07
0.13,0.69664,0.09,0.1
0.69874,0.04,0.04,0.02
0.02,0.02,0.12,0.01
0.2739,0.7224,0.05,0.07
0.0025,0.69622,0.05,0.08
0.69916,0.04,0.02,0.02
0.02,0.02,0.02,0.01
0.03,0.03,0.02,0.01
0.02,0.02,0.09,0.02
0.69881,0.03,0.04,0.03
0.6993,0.04,0.01,0.03
0.03,0.02,0.69832,0.1
0.6993,0.04,0.02,0.01
0.69916,0.03,0.01,0.04
0.08,0.08,0.05,0.02
0.02,0.03,0.03,0.02
0.19,0.693,0.0029,0.0033
0.69923,0.04,0.02,0.01
0.69895,0.04,0.02,0.07
0.6993,0.04,0.01,0.01
0.69916,0.03,0.02,0.02
0.69916,0.03,0.02,0.02
0.02,0.01,0.02,0.01
0.6993,0.02,0.02,0.02
0.1162,0.881,0.05,0.08
0.69916,0.04,0.01,0.03
0.02,0.02,0.69839,0.08
0.6993,0.03,0.02,0.02
0.02,0.02,0.03,0.02
0.69839,0.07,0.02,0.1
0.6993,0.03,0.01,0.02
0.03,0.02,0.69825,0.11
0.6993,0.03,0.02,0.02
0.02,0.02,0.02,0.01
0.04,0.01,0.69825,0.07
0.6993,0.04,0.01,0.02
0.02,0.01,0.04,0.01
0.69874,0.03,0.02,0.09
0.02,0.02,0.02,0.02
0.03,0.02,0.69797,0.05
0.69601,0.0049,0.02,0.02
0.69909,0.06,0.01,0.03
0.03,0.02,0.69748,0.18
0.04,0.02,0.02,0.01
0.18,0.06,0.0845,0.09
0.69902,0.03,0.02,0.05
0.69923,0.03,0.01,0.03
0.6993,0.03,0.01,0.02
0.69937,0.03,0.01,0.02
0.03,0.01,0.69846,0.08
0.69916,0.03,0.02,0.02
0.69916,0.03,0.02,0.04
0.03,0.02,0.69832,0.08
0.69825,0.19,0.01,0.02
0.14,0.13,0.6456,0.3478
0.17,0.17,0.2779,0.7156
0.69895,0.07,0.01,0.01
0.03,0.02,0.69762,0.17
0.002,0.15,0.003,0.69426
0.03,0.03,0.69797,0.11
0.69916,0.03,0.01,0.04
0.69916,0.03,0.02,0.02
0.14,0.15,0.6042,0.3896
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.6993,0.03,0.01,0.03
0.69923,0.03,0.02,0.03
0.69937,0.03,0.01,0.02
0.6993,0.04,0.01,0.02
0.6993,0.03,0.01,0.02
0.69916,0.03,0.02,0.03
0.6993,0.03,0.02,0.01
0.69923,0.03,0.02,0.02
0.03,0.08,0.69671,0.1
0.02,0.01,0.02,0.01
0.03,0.03,0.07,0.02
0.69909,0.03,0.04,0.02
0.02,0.01,0.03,0.01
0.69909,0.03,0.02,0.02
0.04,0.02,0.69832,0.06
0.17,0.69566,0.05,0.13
0.002,0.69545,0.08,0.0022
0.02,0.02,0.69748,0.002
0.03,0.02,0.01,0.01
0.03,0.02,0.03,0.03
0.6993,0.03,0.01,0.02
0.03,0.04,0.6979,0.09
0.02,0.02,0.02,0.01
0.15,0.69622,0.06,0.15
0.02,0.02,0.09,0.02
0.6993,0.03,0.02,0.02
0.03,0.03,0.13,0.08
0.69937,0.03,0.01,0.02
0.6993,0.02,0.02,0.03
0.03,0.02,0.02,0.01
0.02,0.01,0.69811,0.13
0.01,0.02,0.02,0.01
0.69874,0.03,0.03,0.05
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.6993,0.03,0.02,0.02
0.03,0.03,0.03,0.04
0.02,0.01,0.02,0.01
0.03,0.03,0.09,0.06
0.03,0.02,0.69825,0.09
0.69888,0.03,0.02,0.03
0.03,0.06,0.08,0.03
0.02,0.01,0.02,0.01
0.02,0.02,0.09,0.01
0.69902,0.03,0.02,0.02
0.69923,0.04,0.02,0.02
0.69937,0.03,0.01,0.02
0.69923,0.05,0.01,0.02
0.13,0.6965,0.07,0.1
0.6993,0.03,0.01,0.02
0.03,0.02,0.69804,0.11
0.69916,0.03,0.02,0.03
0.69923,0.03,0.01,0.03
0.69923,0.04,0.01,0.03
0.04,0.02,0.69811,0.05
0.02,0.01,0.02,0.01
0.02,0.02,0.02,0.01
0.69895,0.03,0.02,0.03
0.01,0.03,0.04,0.01
0.02,0.03,0.07,0.04
0.69916,0.03,0.02,0.03
0.02,0.02,0.02,0.02
0.03,0.03,0.02,0.01
0.02,0.02,0.02,0.02
0.69923,0.04,0.01,0.04
0.02,0.02,0.02,0.01
0.04,0.03,0.6979,0.05
0.04,0.07,0.08,0.03
0.02,0.02,0.04,0.03
0.69937,0.03,0.01,0.02
0.05,0.02,0.69706,0.0022
0.69902,0.03,0.02,0.02
0.02,0.02,0.03,0.01
0.69902,0.03,0.02,0.02
0.69923,0.03,0.02,0.02
0.03,0.02,0.69811,0.06
0.03,0.02,0.69811,0.07
0.02,0.03,0.03,0.02
0.69902,0.04,0.02,0.02
0.0023,0.1,0.0736,0.64442
0.6993,0.05,0.01,0.01
0.02,0.04,0.06,0.02
0.14,0.69643,0.08,0.1
0.02,0.02,0.02,0.01
0.02,0.01,0.03,0.01
0.0022,0.69083,0.16,0.0071
0.03,0.06,0.07,0.02
0.02,0.01,0.69811,0.13
0.04,0.02,0.69839,0.06
0.69916,0.04,0.01,0.02
0.13,0.07,0.19,0.04
0.4893,0.5068,0.05,0.08
0.02,0.02,0.03,0.02
0.02,0.02,0.04,0.02
0.69923,0.03,0.02,0.02
0.69923,0.04,0.02,0.02
0.02,0.02,0.02,0.01
0.0062,0.69426,0.04,0.06
0.69902,0.09,0.01,0.02
0.69916,0.03,0.02,0.03
0.69839,0.04,0.03,0.02
0.6993,0.04,0.01,0.02
0.03,0.02,0.07,0.02
0.16,0.18,0.4075,0.5853
0.16,0.69629,0.06,0.08
0.02,0.02,0.11,0.02
0.03,0.02,0.01,0.01
0.08,0.11,0.04,0.05
0.69916,0.04,0.02,0.02
0.03,0.02,0.02,0.02
0.6993,0.03,0.02,0.02
0.69867,0.05,0.06,0.03
0.69916,0.03,0.02,0.03
0.02,0.01,0.03,0.01
0.03,0.02,0.11,0.02
0.03,0.04,0.03,0.02
0.03,0.02,0.02,0.02
0.02,0.03,0.04,0.01
0.69874,0.08,0.02,0.02
0.03,0.06,0.09,0.03
0.6993,0.03,0.01,0.02
0.04,0.02,0.02,0.01
0.04,0.02,0.03,0.04
0.69895,0.1,0.01,0.01
0.03,0.07,0.05,0.02
0.69916,0.06,0.01,0.01
0.6993,0.05,0.01,0.02
0.0505,0.66297,0.03,0.07
0.09,0.03,0.02,0.01
0.69909,0.05,0.02,0.02
0.03,0.02,0.02,0.01
0.002,0.1,0.0038,0.69398
0.09,0.14,0.8238,0.003
0.69916,0.04,0.01,0.04
0.03,0.02,0.02,0.02
0.02,0.01,0.69825,0.09
0.69916,0.04,0.01,0.03
0.68397,0.0218,0.02,0.03
0.03,0.02,0.11,0.02
0.69909,0.04,0.02,0.02
0.69881,0.1,0.01,0.04
0.02,0.02,0.02,0.01
0.03,0.03,0.0023,0.01
0.15,0.69671,0.06,0.13
0.69923,0.03,0.02,0.03
0.02,0.02,0.02,0.02
0.003,0.1,0.0032,0.69356
0.0024,0.6965,0.05,0.1
0.0025,0.69685,0.05,0.07
0.04,0.02,0.02,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.01
0.002,0.69657,0.07,0.07
0.02,0.02,0.02,0.02
0.18,0.69678,0.04,0.08
0.6993,0.03,0.01,0.03
0.8569,0.1408,0.04,0.06
0.01,0.02,0.04,0.01
0.161,0.8358,0.06,0.1
0.69916,0.04,0.02,0.02
0.02,0.02,0.1,0.02
0.03,0.03,0.07,0.02
0.5175,0.4785,0.07,0.12
0.03,0.05,0.05,0.02
0.02,0.02,0.02,0.01
0.12,0.07,0.18,0.05
0.69909,0.03,0.02,0.03
0.002,0.69559,0.1,0.18
0.69937,0.03,0.02,0.01
0.03,0.02,0.69818,0.06
0.02,0.03,0.07,0.02
0.6993,0.04,0.01,0.02
0.03,0.02,0.03,0.02
0.03,0.02,0.69846,0.06
0.02,0.02,0.05,0.02
0.02,0.02,0.02,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.03,0.01
0.02,0.02,0.02,0.01
0.13,0.19,0.6046,0.3882
0.0029,0.69573,0.06,0.13
0.05,0.03,0.01,0.01
0.02,0.02,0.03,0.02
0.65352,0.0645,0.02,0.04
0.02,0.02,0.02,0.02
0.0652,0.65212,0.04,0.06
0.03,0.02,0.06,0.01
0.6993,0.03,0.01,0.02
0.0023,0.14,0.0045,0.69237
0.69937,0.04,0.01,0.01
0.06,0.03,0.69797,0.05
0.01,0.01,0.02,0.01
0.03,0.02,0.69846,0.07
0.02,0.02,0.02,0.02
0.69923,0.05,0.02,0.01
0.03,0.07,0.09,0.03
0.03,0.02,0.0031,0.02
0.19,0.11,0.0039,0.69384
0.6641,0.333,0.05,0.06
0.0644,0.6531,0.04,0.08
0.03,0.03,0.02,0.01
0.0022,0.0035,0.0037,0.69237
0.69909,0.03,0.02,0.02
0.69909,0.03,0.02,0.03
0.0028,0.11,0.0036,0.69356
0.02,0.02,0.02,0.01
0.17,0.69629,0.08,0.14
0.69839,0.04,0.02,0.11
0.03,0.03,0.08,0.02
0.03,0.04,0.6979,0.09
0.11,0.06,0.19,0.03
0.11,0.0021,0.09,0.07
0.03,0.02,0.02,0.02
0.03,0.02,0.02,0.01
0.02,0.02,0.07,0.01
0.03,0.02,0.09,0.02
0.69916,0.03,0.01,0.03
0.69895,0.03,0.02,0.06
0.69881,0.04,0.02,0.02
0.02,0.02,0.04,0.02
0.0025,0.11,0.0032,0.69398
0.0345,0.15,0.0035,0.67018
0.08,0.14,0.06,0.05
0.69916,0.04,0.02,0.02
0.69923,0.03,0.02,0.02
0.03,0.01,0.69839,0.1
0.6993,0.04,0.02,0.02
0.02,0.02,0.03,0.01
0.02,0.02,0.69762,0.18
0.03,0.04,0.11,0.03
0.03,0.03,0.07,0.02
0.03,0.02,0.69846,0.06
0.0033,0.69419,0.09,0.0028
0.03,0.02,0.69363,0.0073
0.03,0.07,0.11,0.03
0.17,0.04,0.0093,0.02
0.02,0.02,0.08,0.02
0.03,0.02,0.02,0.01
0.02,0.01,0.69846,0.06
0.69923,0.04,0.01,0.03
0.69902,0.03,0.03,0.03
0.02,0.01,0.69832,0.05
0.03,0.01,0.69839,0.05
0.02,0.02,0.1,0.02
0.6993,0.03,0.02,0.03
0.02,0.02,0.14,0.02
0.8513,0.1465,0.04,0.06
0.8894,0.1088,0.04,0.05
0.15,0.69671,0.06,0.1
0.03,0.03,0.07,0.02
0.03,0.02,0.01,0.02
0.04,0.02,0.69825,0.09
0.8879,0.1097,0.05,0.06
0.03,0.04,0.08,0.02
0.02,0.02,0.02,0.02
0.02,0.02,0.09,0.02
0.02,0.02,0.02,0.01
0.16,0.69678,0.06,0.13
0.1,0.05,0.2266,0.09
0.02,0.01,0.69839,0.09
0.6993,0.03,0.02,0.02
0.04,0.02,0.69846,0.07
0.02,0.02,0.02,0.02
0.03,0.02,0.01,0.01
0.02,0.02,0.07,0.01
0.69923,0.04,0.01,0.03
0.04,0.02,0.69748,0.18
0.01,0.01,0.02,0.01
0.0026,0.69608,0.04,0.09
0.16,0.69678,0.06,0.1
0.02,0.02,0.03,0.01
0.02,0.02,0.12,0.02
0.04,0.05,0.1,0.03
0.69916,0.07,0.01,0.01
0.01,0.02,0.02,0.01
0.02,0.02,0.11,0.02
0.03,0.02,0.01,0.01
0.02,0.01,0.02,0.01
0.03,0.02,0.69447,0.005
0.69916,0.03,0.02,0.03
0.03,0.02,0.01,0.02
0.02,0.02,0.03,0.01
0.64036,0.0836,0.03,0.04
0.04,0.06,0.1,0.03
0.09,0.04,0.11,0.03
0.69916,0.03,0.01,0.04
0.69937,0.03,0.01,0.02
0.04,0.02,0.09,0.02
0.69902,0.03,0.04,0.03
0.69923,0.04,0.01,0.03
0.02,0.02,0.08,0.02
0.02,0.03,0.08,0.02
0.03,0.02,0.02,0.02
0.69902,0.03,0.03,0.05
0.03,0.03,0.15,0.02
0.02,0.02,0.02,0.02
0.02,0.01,0.69853,0.06
0.03,0.03,0.0036,0.02
0.03,0.02,0.6979,0.11
0.69909,0.08,0.01,0.01
0.03,0.01,0.69825,0.11
0.69902,0.03,0.02,0.03
0.69923,0.03,0.02,0.02
0.6347,0.3625,0.05,0.08
0.69881,0.04,0.04,0.02
0.02,0.02,0.03,0.01
0.03,0.04,0.05,0.02
0.02,0.02,0.02,0.02
0.69895,0.03,0.03,0.03
0.07,0.03,0.67333,0.09
0.69909,0.03,0.03,0.02
0.03,0.02,0.02,0.01
0.69909,0.08,0.01,0.01
0.03,0.02,0.69839,0.08
0.8586,0.1394,0.04,0.06
0.6993,0.03,0.01,0.02
0.69902,0.07,0.02,0.01
0.69909,0.03,0.03,0.03
0.13,0.08,0.002,0.05
0.69916,0.03,0.03,0.03
0.06,0.002,0.0025,0.04
0.69923,0.04,0.01,0.03
0.69909,0.03,0.02,0.04
0.7683,0.2292,0.05,0.05
0.6993,0.05,0.01,0.02
0.03,0.02,0.69853,0.07
0.6993,0.03,0.01,0.02
0.03,0.02,0.69769,0.17
0.04,0.02,0.02,0.02
0.13,0.69664,0.07,0.1
0.6993,0.04,0.01,0.01
0.69923,0.05,0.01,0.03
0.69902,0.03,0.02,0.02
0.6993,0.05,0.01,0.01
0.02,0.03,0.05,0.02
0.7899,0.2075,0.03,0.06
0.03,0.02,0.69839,0.06
0.02,0.02,0.03,0.02
0.03,0.02,0.06,0.02
0.69923,0.03,0.01,0.03
0.69881,0.03,0.02,0.07
0.03,0.02,0.03,0.04
0.17,0.13,0.0034,0.69433
0.17,0.14,0.0032,0.69405
0.69888,0.04,0.05,0.03
0.03,0.02,0.02,0.01
0.02,0.01,0.04,0.01
0.5262,0.4701,0.06,0.11
0.02,0.01,0.69846,0.09
0.69923,0.04,0.02,0.01
0.4897,0.5062,0.06,0.08
0.0229,0.6825,0.03,0.05
0.69937,0.03,0.02,0.01
0.02,0.02,0.03,0.01
0.02,0.02,0.02,0.02
0.6993,0.03,0.02,0.02
0.03,0.02,0.07,0.02
0.69916,0.05,0.01,0.02
0.5502,0.4463,0.06,0.09
0.69832,0.03,0.03,0.03
0.03,0.02,0.69825,0.1
0.03,0.01,0.69853,0.06
0.69923,0.05,0.01,0.01
0.19,0.02,0.04,0.02
0.0031,0.13,0.0024,0.6937
0.6993,0.03,0.01,0.02
0.69923,0.03,0.02,0.03
0.6972,0.05,0.05,0.09
0.69923,0.03,0.02,0.02
0.6993,0.02,0.02,0.03
0.02,0.02,0.02,0.01
0.03,0.02,0.09,0.02
0.02,0.01,0.69825,0.09
0.03,0.11,0.06,0.03
0.02,0.02,0.02,0.02
0.69909,0.03,0.02,0.04
0.02,0.02,0.09,0.02
0.07,0.06,0.69769,0.07
0.0028,0.69664,0.04,0.06
0.03,0.02,0.02,0.01
0.17,0.69468,0.1,0.003
0.69923,0.05,0.01,0.03
0.02,0.02,0.03,0.02
0.19,0.69601,0.06,0.06
0.02,0.01,0.02,0.01
0.69916,0.04,0.02,0.02
0.4447,0.5509,0.07,0.12
0.14,0.69307,0.0034,0.0031
0.002,0.12,0.07,0.03
0.0246,0.6811,0.04,0.06
0.03,0.02,0.12,0.02
0.69909,0.03,0.02,0.04
0.12,0.69566,0.13,0.19
0.69867,0.03,0.03,0.04
0.04,0.02,0.69832,0.08
0.02,0.03,0.07,0.05
0.02,0.02,0.02,0.01
0.15,0.16,0.1417,0.8524
0.04,0.02,0.03,0.02
0.69916,0.03,0.02,0.03
0.69916,0.02,0.02,0.02
0.69909,0.04,0.02,0.02
0.02,0.02,0.11,0.02
0.02,0.01,0.02,0.01
0.69902,0.03,0.02,0.06
0.69895,0.07,0.02,0.02
0.09,0.04,0.17,0.02
0.6993,0.03,0.01,0.02
0.69916,0.03,0.02,0.02
0.03,0.02,0.02,0.02
0.02,0.01,0.07,0.02
0.69923,0.02,0.02,0.02
0.02,0.03,0.12,0.02
0.69909,0.03,0.02,0.02
0.02,0.02,0.69566,0.0047
0.02,0.03,0.08,0.02
0.69916,0.03,0.02,0.03
0.69909,0.03,0.02,0.04
0.6993,0.03,0.02,0.02
0.04,0.03,0.69314,0.0022
0.02,0.02,0.02,0.01
0.69895,0.04,0.03,0.02
0.03,0.03,0.69825,0.08
0.02,0.02,0.04,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.09,0.01
0.03,0.02,0.01,0.01
0.69916,0.03,0.02,0.02
0.69909,0.05,0.01,0.04
0.03,0.02,0.11,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.02,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.02
0.69937,0.03,0.01,0.02
0.6993,0.03,0.02,0.03
0.6206,0.3756,0.06,0.1
0.02,0.02,0.02,0.01
0.69923,0.03,0.02,0.02
0.69916,0.04,0.02,0.02
0.69895,0.04,0.03,0.02
0.02,0.02,0.02,0.01
0.03,0.02,0.69818,0.09
0.0022,0.69433,0.16,0.003
0.03,0.02,0.69832,0.12
0.02,0.01,0.69818,0.11
0.05,0.03,0.69202,0.15
0.03,0.03,0.07,0.02
0.02,0.03,0.08,0.02
0.03,0.02,0.03,0.03
0.69902,0.04,0.02,0.02
0.03,0.02,0.03,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.03,0.02
0.02,0.02,0.02,0.01
0.02,0.01,0.69804,0.14
0.6986,0.03,0.03,0.03
0.02,0.02,0.01,0.01
0.6993,0.03,0.01,0.02
0.16,0.16,0.7134,0.0049
0.04,0.02,0.69832,0.06
0.02,0.01,0.02,0.01
0.02,0.02,0.08,0.02
0.02,0.01,0.69825,0.09
0.03,0.03,0.02,0.01
0.03,0.02,0.01,0.02
0.69923,0.05,0.01,0.02
0.02,0.02,0.15,0.02
0.02,0.02,0.02,0.01
0.02,0.02,0.02,0.02
0.69916,0.03,0.02,0.03
0.02,0.02,0.03,0.01
0.03,0.01,0.69832,0.09
0.02,0.03,0.07,0.02
0.14,0.08,0.17,0.05
0.6993,0.03,0.01,0.02
0.69916,0.03,0.02,0.04
0.03,0.02,0.02,0.02
0.6993,0.03,0.02,0.02
0.69923,0.04,0.01,0.03
0.03,0.04,0.01,0.01
0.03,0.03,0.02,0.01
0.69937,0.03,0.01,0.01
0.03,0.02,0.02,0.02
0.03,0.01,0.69797,0.15
0.868,0.1302,0.03,0.05
0.02,0.02,0.02,0.02
0.02,0.01,0.03,0.01
0.02,0.02,0.01,0.01
0.04,0.02,0.69818,0.11
0.69909,0.03,0.02,0.03
0.16,0.12,0.0052,0.69314
0.03,0.02,0.01,0.01
0.69923,0.02,0.02,0.02
0.0865,0.63742,0.04,0.05
0.69874,0.12,0.02,0.01
0.03,0.02,0.07,0.02
0.18,0.15,0.0033,0.69405
0.69937,0.04,0.01,0.01
0.69867,0.09,0.02,0.02
0.02,0.01,0.02,0.01
0.02,0.03,0.03,0.02
0.69923,0.03,0.02,0.02
0.6993,0.03,0.02,0.02
0.03,0.02,0.69846,0.07
0.8485,0.1494,0.04,0.06
0.06,0.03,0.06,0.02
0.69909,0.03,0.01,0.05
0.6993,0.03,0.01,0.02
0.69923,0.04,0.02,0.02
0.04,0.02,0.69839,0.07
0.69916,0.03,0.03,0.02
0.03,0.07,0.05,0.02
0.69902,0.03,0.02,0.05
0.02,0.02,0.1,0.02
0.02,0.02,0.03,0.02
