Anger,Fear,Joy,Sadness
0.1442,0.0589,0.0894,0.0743
0.1032,0.0828,0.099,0.1055
0.0835,0.0589,0.1141,0.0769
0.0931,0.0685,0.107,0.0919
0.1027,0.0765,0.0945,0.0809
0.1052,0.1173,0.0954,0.1116
0.1302,0.0951,0.0841,0.1037
0.119,0.0872,0.1024,0.107
0.1178,0.0741,0.0998,0.1082
0.0858,0.0771,0.1059,0.0748
0.1038,0.0688,0.0964,0.0775
0.1071,0.0605,0.0868,0.1053
0.1153,0.097,0.0859,0.1176
0.1265,0.0747,0.0981,0.0903
0.1026,0.073,0.1009,0.0904
0.1276,0.0841,0.0869,0.0975
0.1293,0.0678,0.0802,0.0733
0.1029,0.0802,0.0972,0.1004
0.1056,0.0568,0.1017,0.0932
0.0902,0.0705,0.094,0.1017
0.0921,0.0779,0.1181,0.0869
0.121,0.1579,0.0972,0.1551
0.0859,0.0851,0.1195,0.1137
0.1221,0.085,0.106,0.109
0.1146,0.0827,0.1004,0.0962
0.0931,0.0752,0.1139,0.1036
0.1156,0.0622,0.107,0.0755
0.1009,0.1161,0.0837,0.0991
0.0885,0.0916,0.0993,0.0931
0.1109,0.0686,0.0958,0.0793
0.091,0.0893,0.1042,0.0892
0.0997,0.0899,0.1014,0.0851
0.0969,0.0727,0.0944,0.1073
0.1132,0.09,0.1065,0.0889
0.0988,0.0754,0.0999,0.1121
0.1004,0.0772,0.0778,0.1327
0.1025,0.0601,0.1041,0.0963
0.0716,0.0876,0.1179,0.1026
0.0841,0.0764,0.115,0.0845
0.1175,0.097,0.1033,0.1039
0.1284,0.0949,0.0873,0.0945
0.0977,0.0949,0.1152,0.097
0.099,0.0593,0.1235,0.0907
0.1253,0.0866,0.0867,0.0987
0.1166,0.0831,0.1071,0.0875
0.0964,0.0793,0.0998,0.091
0.1097,0.0905,0.0976,0.1005
0.0886,0.0874,0.08,0.1023
0.0943,0.0491,0.125,0.0866
0.1437,0.0788,0.0858,0.0932
0.1239,0.0811,0.1014,0.0856
0.0917,0.0666,0.1021,0.0856
0.1402,0.0913,0.0848,0.0828
0.1119,0.0843,0.1004,0.1017
0.1151,0.0911,0.1041,0.0912
0.1217,0.0588,0.1169,0.0847
0.1098,0.0726,0.1017,0.0874
0.1008,0.0652,0.1037,0.0893
0.1157,0.0688,0.0938,0.092
0.1122,0.07,0.1046,0.0887
0.1008,0.056,0.1039,0.0929
0.1097,0.0633,0.1011,0.084
0.1054,0.0981,0.0885,0.0949
0.1098,0.1072,0.0929,0.1137
0.0868,0.084,0.0884,0.1157
0.1016,0.1155,0.0946,0.1181
0.0839,0.0996,0.1022,0.1098
0.0954,0.0871,0.0971,0.1065
0.1027,0.0941,0.0999,0.0981
0.0984,0.1141,0.0864,0.0952
0.1133,0.081,0.0911,0.1026
0.1179,0.1092,0.0902,0.1276
0.1432,0.0669,0.0996,0.0804
0.1097,0.0786,0.1028,0.1104
0.1052,0.0674,0.1,0.0935
0.0861,0.0612,0.1026,0.1129
0.1028,0.1084,0.0939,0.1131
0.1343,0.0508,0.124,0.0666
0.0963,0.0704,0.0908,0.096
0.0874,0.0792,0.1219,0.0792
0.105,0.0895,0.0958,0.0919
0.2543,0.1438,0.0614,0.1174
0.1129,0.085,0.0928,0.0872
0.0946,0.0912,0.0983,0.0936
0.1039,0.0623,0.0871,0.1145
0.1356,0.074,0.0816,0.0862
0.1081,0.0874,0.1078,0.1071
0.0863,0.0692,0.1039,0.0939
0.081,0.0565,0.1291,0.0811
0.0783,0.1185,0.1183,0.0965
0.1036,0.1165,0.0812,0.125
0.1171,0.0752,0.0967,0.094
0.0936,0.0701,0.11,0.0957
0.0654,0.0395,0.0955,0.1109
0.1067,0.1103,0.1027,0.1017
0.0949,0.0697,0.092,0.0864
0.0852,0.0811,0.1128,0.0804
0.1274,0.0851,0.0976,0.101
0.1329,0.0727,0.1008,0.0806
0.0771,0.0585,0.1084,0.0717
0.0981,0.0807,0.1042,0.0833
0.1164,0.0719,0.1013,0.0856
0.1247,0.109,0.0972,0.1091
0.1039,0.094,0.0933,0.1012
0.0914,0.0682,0.1199,0.0909
0.0955,0.0842,0.1027,0.0936
0.0969,0.1071,0.0907,0.1178
0.1028,0.0911,0.0987,0.0967
0.0606,0.0413,0.1123,0.1331
0.1002,0.0728,0.0948,0.0908
0.1079,0.0869,0.0961,0.1021
0.104,0.062,0.088,0.1054
0.0918,0.0509,0.0964,0.1039
0.1175,0.0682,0.1015,0.113
0.1109,0.0782,0.0904,0.1101
0.1181,0.0729,0.0992,0.0843
0.0993,0.0591,0.1035,0.081
0.1078,0.0919,0.0849,0.1124
0.0738,0.0711,0.099,0.0974
0.0877,0.0801,0.1184,0.0797
0.1331,0.0743,0.1239,0.0996
0.1761,0.1091,0.0752,0.1294
0.1012,0.0825,0.1106,0.1148
0.1255,0.1056,0.1031,0.1175
0.0815,0.104,0.0994,0.1054
0.0899,0.0473,0.0899,0.063
0.116,0.0675,0.1196,0.0739
0.0932,0.0698,0.1038,0.0883
0.0858,0.0808,0.1031,0.0997
0.1103,0.0735,0.0932,0.0884
0.1132,0.0765,0.1041,0.0911
0.0969,0.0791,0.0933,0.0943
0.0663,0.0537,0.0804,0.0871
0.1205,0.0673,0.0972,0.0856
0.1097,0.0905,0.0942,0.1023
0.1095,0.0894,0.0957,0.1044
0.1051,0.0676,0.0845,0.1493
0.1063,0.0669,0.1058,0.0843
0.0927,0.0719,0.093,0.0936
0.0966,0.0874,0.0916,0.1078
0.0982,0.0735,0.0993,0.0874
0.0896,0.0704,0.0987,0.0943
0.1224,0.062,0.1034,0.0681
0.1249,0.0849,0.0956,0.1085
0.1086,0.0715,0.0897,0.1168
0.1168,0.0706,0.0867,0.1091
0.1141,0.0863,0.0911,0.1079
0.1073,0.0846,0.1089,0.093
0.1275,0.0626,0.0968,0.0794
0.0946,0.1125,0.0977,0.0949
0.1207,0.0746,0.0914,0.0878
0.1176,0.0943,0.0843,0.121
0.0955,0.0954,0.1023,0.1254
0.0977,0.0689,0.1054,0.081
0.106,0.0712,0.0976,0.0987
0.1122,0.121,0.0932,0.1144
0.1086,0.0674,0.1,0.0951
0.1483,0.0854,0.1006,0.1072
0.1043,0.0911,0.1133,0.0862
0.1056,0.0965,0.1171,0.0979
0.1198,0.0845,0.1036,0.0926
0.1556,0.078,0.1027,0.1123
0.1045,0.0729,0.098,0.1029
0.1274,0.0757,0.0863,0.0968
0.0867,0.0979,0.1021,0.0894
0.0797,0.0584,0.107,0.0844
0.0837,0.0689,0.1118,0.092
0.104,0.1007,0.1116,0.0922
0.0982,0.0831,0.0952,0.1015
0.0982,0.1407,0.094,0.1034
0.1545,0.0746,0.0899,0.0946
0.1105,0.0743,0.0973,0.0894
0.1434,0.0883,0.0865,0.0893
0.1033,0.0798,0.1138,0.0878
0.1137,0.0624,0.1108,0.0787
0.0972,0.0628,0.095,0.087
0.0787,0.046,0.1132,0.0809
0.1015,0.1051,0.1137,0.1095
0.1106,0.112,0.0744,0.1183
0.1167,0.0662,0.0921,0.0732
0.1174,0.0991,0.0886,0.0952
0.1043,0.1122,0.1044,0.1167
0.1093,0.0751,0.0948,0.1015
0.1146,0.0793,0.0986,0.0994
0.1143,0.0879,0.0997,0.1154
0.102,0.0744,0.0887,0.0973
0.0679,0.0478,0.1058,0.0734
0.0954,0.1202,0.0904,0.1474
0.1099,0.0809,0.1048,0.0955
0.1381,0.1086,0.0655,0.2305
0.1081,0.1642,0.0778,0.1368
0.0647,0.0389,0.1358,0.061
0.1158,0.0846,0.0938,0.1097
0.0922,0.1087,0.0995,0.1053
0.0866,0.0749,0.0976,0.0969
0.0896,0.0723,0.1016,0.0985
0.1266,0.0643,0.0921,0.0607
0.0938,0.0799,0.1057,0.1014
0.1251,0.0545,0.0718,0.0849
0.0809,0.0722,0.106,0.0798
0.101,0.1132,0.0813,0.0878
0.1346,0.0829,0.1047,0.0808
0.0808,0.0667,0.0999,0.0775
0.0879,0.0562,0.0978,0.0765
0.0917,0.0637,0.1015,0.0866
0.1038,0.0698,0.0967,0.0866
0.0953,0.0739,0.1129,0.0784
0.1299,0.0768,0.0786,0.1544
0.1156,0.0688,0.0814,0.1401
0.1213,0.1157,0.0903,0.1547
0.0959,0.066,0.097,0.114
0.08,0.0657,0.099,0.0914
0.1087,0.0767,0.1016,0.1024
0.1318,0.0794,0.0833,0.0963
0.1087,0.1109,0.0818,0.1576
0.0937,0.0637,0.1234,0.091
0.0848,0.0608,0.1291,0.0663
0.1085,0.0682,0.1114,0.0821
0.1014,0.0766,0.0976,0.0894
0.0824,0.066,0.112,0.0791
0.0861,0.0913,0.0935,0.1165
0.0946,0.0618,0.1025,0.0787
0.0917,0.0823,0.0897,0.0786
0.0802,0.0689,0.118,0.0816
0.0731,0.0598,0.1225,0.0957
0.115,0.1028,0.0967,0.0997
0.1285,0.088,0.083,0.0966
0.1063,0.0654,0.0977,0.0778
0.1014,0.1127,0.0923,0.1076
0.1218,0.0637,0.0821,0.1201
0.1007,0.0755,0.1063,0.0866
0.0794,0.0926,0.1217,0.0981
0.1457,0.0903,0.0809,0.1023
0.0937,0.0818,0.1073,0.0861
0.0977,0.0829,0.1071,0.104
0.1308,0.0825,0.0969,0.1093
0.0816,0.0692,0.1156,0.085
0.0974,0.0744,0.1064,0.0827
0.0919,0.077,0.1285,0.0847
0.0737,0.0462,0.1042,0.0719
0.1132,0.0721,0.0937,0.0865
0.12,0.0547,0.0745,0.0646
0.0829,0.0836,0.0932,0.093
0.1391,0.0629,0.0776,0.1014
0.0747,0.0621,0.1149,0.086
0.1018,0.0631,0.0847,0.11
0.1074,0.0931,0.0899,0.1146
0.0935,0.0698,0.1199,0.098
0.0748,0.0556,0.0961,0.0828
0.1235,0.0728,0.0861,0.1062
0.0767,0.0635,0.1034,0.1092
0.115,0.0852,0.0975,0.0986
0.1176,0.0768,0.1001,0.0981
0.0952,0.0853,0.0979,0.089
0.091,0.0595,0.1012,0.0813
0.0997,0.0727,0.1041,0.1022
0.0896,0.0721,0.1095,0.0752
0.1199,0.0707,0.0936,0.1105
0.1052,0.092,0.1037,0.0967
0.1243,0.0929,0.0919,0.1223
0.0676,0.0503,0.1024,0.0703
0.1429,0.0927,0.0774,0.1325
0.1209,0.0749,0.099,0.0968
0.0999,0.0732,0.087,0.1277
0.1727,0.0703,0.0811,0.1157
0.1183,0.062,0.0771,0.093
0.1026,0.0795,0.0872,0.1045
0.107,0.0626,0.0863,0.071
0.106,0.0788,0.0967,0.116
0.1004,0.064,0.0912,0.088
0.0846,0.0732,0.0999,0.0859
0.0687,0.0486,0.0875,0.0689
0.1012,0.0767,0.0941,0.091
0.0945,0.0778,0.0956,0.1104
0.1106,0.1042,0.0956,0.1146
0.0978,0.0932,0.1122,0.0988
0.1123,0.0775,0.0842,0.0987
0.1062,0.0889,0.0989,0.115
0.0814,0.066,0.1061,0.1017
0.1306,0.0716,0.1007,0.126
0.1186,0.0831,0.1067,0.0919
0.1131,0.095,0.1055,0.092
0.0746,0.063,0.0911,0.0998
0.0983,0.0802,0.092,0.1076
0.0838,0.0809,0.087,0.1252
0.0589,0.0725,0.0965,0.0981
0.1153,0.0727,0.1029,0.0823
0.0962,0.0754,0.0939,0.0771
0.1194,0.0997,0.0985,0.1099
0.0729,0.0724,0.1004,0.0906
0.1082,0.071,0.0892,0.0846
0.0873,0.0553,0.1007,0.1038
0.0915,0.0711,0.1028,0.0887
0.103,0.0742,0.1038,0.097
0.0882,0.0714,0.1106,0.099
0.0949,0.0908,0.0989,0.1122
0.1125,0.0949,0.0988,0.1022
0.1241,0.0876,0.075,0.0991
0.1014,0.0719,0.1104,0.0832
0.0944,0.0757,0.1015,0.0727
0.108,0.0766,0.0862,0.094
0.0978,0.0796,0.1121,0.1
0.0895,0.0637,0.0998,0.1114
0.0848,0.0561,0.1032,0.0879
0.1109,0.0854,0.0887,0.0882
0.1017,0.0672,0.0881,0.089
0.1011,0.1018,0.1025,0.1062
0.0816,0.064,0.0929,0.0878
0.1104,0.0791,0.0889,0.1012
0.1044,0.0734,0.097,0.0952
0.1203,0.0887,0.0993,0.1091
0.1064,0.0684,0.0938,0.0825
0.1039,0.0748,0.1068,0.1068
0.0697,0.0426,0.1468,0.0879
0.087,0.0654,0.0999,0.1074
0.1247,0.0821,0.1166,0.0935
0.0672,0.0923,0.0996,0.1171
0.1059,0.0782,0.098,0.0979
0.1045,0.0936,0.0982,0.0925
0.1069,0.0701,0.1073,0.0811
0.1044,0.0688,0.0922,0.0908
0.0986,0.0764,0.107,0.0866
0.0852,0.0474,0.0863,0.0972
0.1179,0.0719,0.0947,0.0907
0.0767,0.0579,0.1091,0.0787
0.0926,0.0806,0.0962,0.1065
0.1131,0.1251,0.0783,0.139
0.118,0.091,0.1004,0.1049
0.0944,0.0673,0.0913,0.0795
0.0931,0.0857,0.1114,0.0883
0.101,0.0722,0.0997,0.1005
0.1122,0.091,0.0941,0.1064
0.1031,0.0687,0.1069,0.0787
0.1052,0.0667,0.1062,0.0827
0.1163,0.0851,0.1071,0.1319
0.0893,0.0701,0.1141,0.0884
0.118,0.1083,0.0832,0.1085
0.1169,0.0795,0.1054,0.0932
0.0908,0.0695,0.1109,0.0982
0.1121,0.0869,0.1031,0.0947
0.1062,0.0896,0.0936,0.0952
0.1126,0.0562,0.0913,0.0787
0.1131,0.0705,0.095,0.0844
0.1094,0.0769,0.1091,0.0949
0.0987,0.0863,0.1073,0.1092
0.1026,0.1003,0.0981,0.1212
0.1196,0.0869,0.0973,0.1128
0.1065,0.0783,0.0988,0.0966
0.1149,0.0724,0.102,0.0936
0.1245,0.0795,0.1143,0.0886
0.1066,0.091,0.0918,0.0964
0.1356,0.0921,0.1015,0.0982
0.1119,0.0705,0.0933,0.0843
0.0877,0.061,0.0728,0.0848
0.0822,0.0671,0.0964,0.1024
0.0902,0.0899,0.0861,0.0821
0.121,0.081,0.0842,0.1014
0.1332,0.0778,0.0851,0.1053
0.1141,0.0905,0.1075,0.114
0.087,0.074,0.1107,0.0886
0.1259,0.0821,0.0824,0.1025
0.0927,0.0714,0.0989,0.1057
0.1022,0.0872,0.1025,0.0896
0.0813,0.07,0.1035,0.0845
0.1368,0.1028,0.0856,0.1132
0.0866,0.0499,0.0949,0.0922
0.106,0.0702,0.0982,0.0982
0.0981,0.0792,0.1185,0.0832
0.1042,0.0701,0.0948,0.0853
0.1117,0.0721,0.1156,0.1094
0.0741,0.0567,0.1267,0.0908
0.1231,0.0663,0.1031,0.11
0.1248,0.1024,0.0846,0.1248
0.0829,0.067,0.1038,0.0822
0.0998,0.0816,0.1082,0.0777
0.0876,0.0649,0.1157,0.0771
0.1002,0.1031,0.1132,0.1186
0.1053,0.1117,0.0997,0.1118
0.0684,0.0548,0.1218,0.0782
0.1076,0.0672,0.0998,0.0776
0.1153,0.0747,0.097,0.127
0.0976,0.0344,0.0843,0.0754
0.0858,0.0809,0.0935,0.0756
0.0954,0.0899,0.1145,0.0986
0.1242,0.0615,0.0883,0.1003
0.1082,0.1149,0.1103,0.1127
0.0608,0.0401,0.1208,0.0927
0.1105,0.0663,0.0927,0.1408
0.0977,0.0927,0.1088,0.0925
0.1031,0.1001,0.0929,0.1126
0.081,0.084,0.13,0.1445
0.09,0.11,0.1093,0.1113
0.0636,0.0538,0.093,0.0882
0.092,0.0908,0.1003,0.1056
0.089,0.0771,0.1043,0.1015
0.1191,0.0857,0.1038,0.0911
0.1001,0.0887,0.1041,0.0899
0.0842,0.0795,0.1073,0.0809
0.1057,0.0852,0.1101,0.0914
0.1014,0.1124,0.0904,0.1433
0.0902,0.0745,0.1079,0.1176
0.1131,0.0751,0.0989,0.1075
0.1254,0.094,0.0996,0.0853
0.104,0.0816,0.0995,0.083
0.0869,0.0861,0.092,0.0997
0.1345,0.0852,0.0833,0.0921
0.1246,0.0827,0.0887,0.1003
0.0947,0.0718,0.1008,0.1027
0.1002,0.0711,0.1032,0.0924
0.095,0.0705,0.0919,0.0989
0.0919,0.0701,0.1286,0.0919
0.1079,0.0828,0.0929,0.0982
0.1014,0.0597,0.0969,0.0798
0.0905,0.0646,0.0989,0.0749
0.0975,0.0633,0.1019,0.0776
0.1241,0.0944,0.092,0.1005
0.1098,0.0751,0.0991,0.0989
0.1322,0.0622,0.1031,0.0743
0.1003,0.0538,0.0995,0.0763
0.0897,0.0725,0.1085,0.0906
0.1036,0.0693,0.1073,0.0846
0.0893,0.0549,0.1047,0.1274
0.0964,0.0839,0.0956,0.1135
0.0982,0.0815,0.103,0.0962
0.0681,0.056,0.1113,0.0586
0.1148,0.1074,0.112,0.0865
0.0866,0.0554,0.11,0.0926
0.0779,0.0809,0.1062,0.1367
0.1086,0.0869,0.0916,0.0929
0.1195,0.0979,0.0977,0.0906
0.1279,0.1021,0.078,0.1006
0.1302,0.0776,0.0696,0.1939
0.1002,0.0801,0.1054,0.1078
0.1033,0.0897,0.0938,0.1054
0.0933,0.0698,0.1053,0.0916
0.1011,0.0672,0.0918,0.086
0.1018,0.0777,0.1022,0.0959
0.1141,0.0709,0.0855,0.1201
0.0872,0.0723,0.1157,0.0775
0.0727,0.076,0.1105,0.0976
0.1074,0.1002,0.1062,0.0939
0.0872,0.0651,0.099,0.0943
0.0858,0.075,0.1028,0.0783
0.1024,0.076,0.101,0.0817
0.0958,0.0739,0.0958,0.0972
0.0999,0.0806,0.126,0.1071
0.1008,0.0813,0.1017,0.0928
0.1082,0.15,0.0983,0.1171
0.0994,0.0685,0.072,0.112
0.1036,0.0852,0.0922,0.0952
0.0909,0.087,0.0938,0.085
0.0948,0.0429,0.1043,0.068
0.0996,0.0759,0.1135,0.0769
0.0868,0.0652,0.1004,0.0985
0.0997,0.0737,0.1068,0.091
0.1028,0.0744,0.1073,0.0885
0.1167,0.0926,0.0941,0.0975
0.0645,0.0495,0.0859,0.1085
0.1129,0.0767,0.1063,0.0905
0.1029,0.0785,0.1018,0.0922
0.1043,0.0739,0.0955,0.0932
0.1507,0.0969,0.0896,0.0948
0.117,0.065,0.0861,0.0953
0.1049,0.0729,0.0909,0.0765
0.0993,0.1095,0.1046,0.1167
0.0919,0.0816,0.1127,0.085
0.1008,0.0815,0.1149,0.0916
0.1052,0.0679,0.0977,0.0844
0.126,0.0807,0.0957,0.0795
0.1355,0.0958,0.0856,0.0925
0.1124,0.0879,0.1017,0.0888
0.1052,0.0823,0.0897,0.0793
0.0605,0.1136,0.0937,0.1026
0.099,0.0742,0.1061,0.0893
0.1157,0.0712,0.0934,0.1025
0.1172,0.0614,0.0845,0.0736
0.0899,0.0469,0.1183,0.1195
0.1053,0.0888,0.0991,0.0869
0.0934,0.0672,0.108,0.0895
0.0896,0.0446,0.0705,0.0906
0.1073,0.0842,0.0823,0.1203
0.1023,0.0926,0.1186,0.1187
0.104,0.0906,0.1022,0.1012
0.1211,0.0937,0.1039,0.099
0.0827,0.0729,0.1044,0.0896
0.1022,0.0638,0.0994,0.1121
0.0803,0.0621,0.1233,0.0855
0.1312,0.0817,0.1108,0.0857
0.1002,0.0429,0.1032,0.0787
0.1148,0.0954,0.097,0.106
0.0941,0.0722,0.1028,0.0873
0.1479,0.072,0.116,0.0923
0.1167,0.1062,0.0869,0.124
0.1346,0.0802,0.0878,0.0921
0.1065,0.065,0.1072,0.1009
0.0864,0.0669,0.1125,0.0806
0.0743,0.04,0.0819,0.1018
0.1058,0.0745,0.0959,0.1148
0.0983,0.0799,0.0986,0.08
0.1297,0.0957,0.0965,0.0959
0.1191,0.0697,0.0964,0.1127
0.0957,0.0816,0.1013,0.1033
0.0988,0.072,0.105,0.0904
0.1019,0.0679,0.1044,0.1151
0.1039,0.1026,0.0917,0.1031
0.1156,0.0771,0.0827,0.084
0.1112,0.1029,0.0913,0.1067
0.0891,0.0758,0.1052,0.0872
0.1194,0.0838,0.0974,0.0932
0.0704,0.0659,0.1024,0.0828
0.0858,0.0951,0.0989,0.1012
0.1075,0.0898,0.0959,0.1055
0.1085,0.0827,0.1067,0.1052
0.1091,0.0794,0.1051,0.1028
0.1069,0.0878,0.1045,0.1025
0.1217,0.0952,0.0839,0.1268
0.0818,0.0651,0.0891,0.0781
0.0959,0.093,0.1004,0.1174
0.114,0.0777,0.0883,0.0981
0.0955,0.0407,0.0879,0.0848
0.0716,0.074,0.1034,0.1084
0.0822,0.0602,0.0998,0.0781
0.0918,0.0659,0.0791,0.0971
0.1032,0.0831,0.0988,0.1081
0.1345,0.0742,0.092,0.0818
0.1072,0.0805,0.1059,0.0804
0.1071,0.1017,0.0934,0.0929
0.1207,0.0847,0.1063,0.0878
0.1178,0.0838,0.1087,0.1135
0.0957,0.07,0.1135,0.1045
0.1032,0.0866,0.102,0.1331
0.1118,0.0895,0.0934,0.0997
0.1278,0.0966,0.0973,0.1031
0.0836,0.0609,0.1065,0.0749
0.0993,0.0806,0.1033,0.0901
0.0881,0.0521,0.0972,0.089
0.0974,0.0916,0.1244,0.0831
0.1116,0.1055,0.1076,0.1119
0.0974,0.0813,0.0923,0.1103
0.1123,0.0838,0.1147,0.0931
0.108,0.0454,0.0876,0.0975
0.0948,0.0684,0.0872,0.1135
0.0964,0.0794,0.0986,0.0961
0.1052,0.0845,0.0977,0.1003
0.1162,0.0799,0.0852,0.1341
0.1152,0.0767,0.1021,0.0959
0.1008,0.064,0.0924,0.0956
0.1263,0.0736,0.0857,0.11
0.0898,0.0799,0.0958,0.1076
0.1244,0.0915,0.092,0.117
0.0974,0.0678,0.0963,0.0897
0.1034,0.0883,0.0904,0.09
0.1059,0.0611,0.0986,0.0832
0.108,0.0732,0.08,0.0828
0.0941,0.0862,0.0984,0.0959
0.0771,0.0381,0.0823,0.0931
0.1031,0.0698,0.0906,0.0913
0.0785,0.0884,0.0976,0.0944
0.1048,0.0849,0.1072,0.1023
0.1097,0.0769,0.1119,0.0913
0.1164,0.0606,0.0894,0.0966
0.1379,0.0692,0.0979,0.1042
0.1105,0.0897,0.088,0.1037
0.0952,0.1132,0.1039,0.1021
0.0747,0.061,0.0969,0.0799
0.0911,0.0695,0.1248,0.0861
0.0996,0.0691,0.0967,0.0884
0.0945,0.1198,0.0979,0.093
0.1044,0.0778,0.105,0.1
0.0858,0.0811,0.0951,0.0713
0.1575,0.0813,0.0856,0.0909
0.1003,0.0853,0.0916,0.0948
0.1021,0.0855,0.1017,0.1174
0.1133,0.1293,0.0753,0.2015
0.1076,0.0618,0.113,0.0867
0.1094,0.0838,0.1061,0.105
0.0894,0.0694,0.1022,0.0855
0.1366,0.0698,0.0975,0.0947
0.0882,0.0554,0.1105,0.071
0.1265,0.0777,0.0899,0.1112
0.0758,0.1238,0.0909,0.0874
0.0841,0.0648,0.1181,0.0981
0.0725,0.0528,0.111,0.0676
0.1021,0.0684,0.1061,0.1105
0.0956,0.0721,0.1037,0.0959
0.0894,0.1148,0.0889,0.1138
0.0734,0.0703,0.1041,0.0815
0.1325,0.0778,0.0944,0.0975
0.1,0.0812,0.0928,0.0884
0.0863,0.0995,0.1036,0.096
0.1137,0.0782,0.117,0.1358
0.1024,0.0717,0.0996,0.0985
0.1087,0.0842,0.0929,0.0893
0.1053,0.0953,0.1063,0.1316
0.1061,0.0684,0.1031,0.0889
0.1052,0.0763,0.1004,0.0954
0.0948,0.0494,0.1132,0.0898
0.0961,0.0641,0.0944,0.0842
0.1079,0.0854,0.1015,0.1085
0.1212,0.0491,0.0696,0.1065
0.0705,0.049,0.0951,0.0942
0.1151,0.0827,0.0979,0.1083
0.1172,0.0651,0.0917,0.0904
0.1215,0.088,0.0985,0.0905
0.0794,0.0621,0.0897,0.0807
0.102,0.0598,0.088,0.0936
0.1227,0.0766,0.0994,0.1031
0.0884,0.0639,0.1053,0.0697
0.1021,0.0646,0.0986,0.0832
0.0982,0.0651,0.1176,0.0819
0.1055,0.1,0.113,0.105
0.088,0.0868,0.0898,0.0888
0.1381,0.0759,0.093,0.0874
0.0868,0.0752,0.0969,0.1116
0.1425,0.0874,0.0825,0.1108
0.1514,0.0865,0.106,0.0848
0.0617,0.032,0.1032,0.1149
0.1015,0.0809,0.1027,0.092
0.0831,0.0857,0.1067,0.1036
0.1239,0.0717,0.0972,0.0847
0.1003,0.0622,0.0679,0.072
0.0821,0.0557,0.1016,0.1176
0.1086,0.0775,0.0979,0.0961
0.1192,0.0756,0.0931,0.0948
0.1485,0.0988,0.093,0.1014
0.11,0.0732,0.0964,0.1156
0.0823,0.0526,0.0892,0.0837
0.1095,0.0766,0.1018,0.092
0.1206,0.0864,0.1056,0.0875
0.1017,0.0705,0.1058,0.0772
0.1031,0.1053,0.1001,0.1018
0.0919,0.077,0.0857,0.0658
0.0843,0.0756,0.1021,0.0796
0.0895,0.0778,0.1044,0.1035
0.1061,0.07,0.0915,0.0966
0.1036,0.0746,0.1122,0.0912
0.0982,0.0831,0.1159,0.0854
0.1021,0.0803,0.1025,0.1028
0.1225,0.0767,0.0965,0.0877
0.0715,0.0591,0.1104,0.0857
0.0812,0.0692,0.1009,0.0853
0.1133,0.073,0.1029,0.0908
0.0932,0.0616,0.0894,0.0916
0.133,0.0612,0.0886,0.0934
0.0762,0.0448,0.1065,0.0782
0.0975,0.0893,0.0966,0.1069
0.0932,0.0662,0.0904,0.0798
0.1106,0.071,0.0933,0.1056
0.1015,0.096,0.1074,0.1214
0.0818,0.0577,0.0849,0.0909
0.1083,0.0711,0.0914,0.0848
0.092,0.0703,0.1039,0.0928
0.1119,0.1124,0.0954,0.1046
0.0797,0.0737,0.09,0.0912
0.0936,0.0763,0.1079,0.0878
0.0895,0.0728,0.1086,0.0735
0.1027,0.0729,0.1001,0.1111
0.1159,0.0765,0.0886,0.0892
0.1262,0.0894,0.0978,0.1048
0.0859,0.0595,0.1326,0.0948
0.1135,0.0992,0.0954,0.1102
0.0995,0.0659,0.1271,0.0896
0.0621,0.0465,0.1173,0.0997
0.1193,0.1025,0.099,0.1203
0.1276,0.0885,0.0963,0.0973
0.0955,0.081,0.0963,0.1463
0.0992,0.0659,0.0967,0.0889
0.1151,0.0657,0.0788,0.0932
0.1268,0.0714,0.0993,0.0995
0.0987,0.0935,0.0967,0.0943
0.1187,0.1142,0.0993,0.105
0.091,0.0782,0.087,0.1177
0.0868,0.0824,0.0974,0.0924
0.1433,0.0958,0.0865,0.1198
0.0939,0.0522,0.1015,0.0911
0.1097,0.0919,0.0999,0.1002
0.1094,0.0663,0.069,0.0875
0.1024,0.0751,0.0921,0.078
0.0978,0.0885,0.1086,0.0854
0.1012,0.1139,0.0939,0.1263
0.0974,0.0815,0.095,0.1005
0.1331,0.0849,0.091,0.1043
0.0745,0.0856,0.1079,0.0935
0.1235,0.099,0.0941,0.1029
0.1029,0.0855,0.1082,0.0998
0.1147,0.0649,0.0959,0.0819
0.0908,0.0647,0.0904,0.0792
0.113,0.0873,0.0966,0.1013
0.1157,0.07,0.0952,0.0767
0.1147,0.0658,0.0959,0.0903
0.1124,0.0798,0.0893,0.0939
0.1162,0.064,0.0808,0.0894
0.1243,0.0654,0.0898,0.095
0.1159,0.1152,0.0875,0.1012
0.0985,0.071,0.1042,0.1015
0.0722,0.0494,0.1271,0.0801
0.1097,0.0661,0.0901,0.0867
0.1148,0.0785,0.1105,0.0983
0.1234,0.0895,0.1009,0.0917
0.13,0.0959,0.0841,0.1071
0.1282,0.1015,0.0769,0.1146
0.0831,0.0659,0.0978,0.0807
0.1256,0.0766,0.0929,0.094
0.0877,0.0701,0.1037,0.0888
0.0975,0.0973,0.109,0.0962
0.1437,0.0843,0.0798,0.0894
0.1028,0.0705,0.0925,0.0801
0.0807,0.0667,0.118,0.0915
0.1014,0.0701,0.0928,0.1198
0.1214,0.1001,0.0847,0.1265
0.1168,0.0462,0.0873,0.0693
0.1099,0.0752,0.108,0.0865
