"Anger","Fear","Joy","Sadness"
"0.55","0.526","0.177","0.589"
"0.426","0.716","0.308","0.467"
"0.511","0.595","0.152","0.64"
"0.26","0.373","0.524","0.322"
"0.492","0.57","0.23","0.611"
"0.275","0.43","0.537","0.495"
"0.363","0.464","0.452","0.423"
"0.552","0.775","0.227","0.782"
"0.564","0.687","0.259","0.634"
"0.488","0.66","0.29","0.573"
"0.351","0.384","0.332","0.48"
"0.427","0.624","0.363","0.532"
"0.446","0.559","0.216","0.623"
"0.441","0.624","0.274","0.672"
"0.587","0.906","0.245","0.755"
"0.305","0.373","0.348","0.3"
"0.561","0.58","0.187","0.72"
"0.239","0.228","0.494","0.328"
"0.365","0.418","0.244","0.399"
"0.454","0.55","0.219","0.501"
"0.522","0.466","0.053","0.622"
"0.216","0.241","0.552","0.239"
"0.656","0.659","0.188","0.774"
"0.59","0.722","0.165","0.733"
"0.355","0.283","0.52","0.366"
"0.572","0.507","0.186","0.623"
"0.448","0.286","0.324","0.347"
"0.312","0.298","0.458","0.288"
"0.548","1.011","0.206","0.807"
"0.533","0.652","0.084","0.721"
"0.297","0.339","0.464","0.316"
"0.448","0.686","0.273","0.715"
"0.541","0.767","0.264","0.666"
"0.215","0.133","0.437","0.311"
"0.25","0.18","0.741","0.298"
"0.484","0.659","0.241","0.605"
"0.286","0.279","0.463","0.336"
"0.098","0.242","0.668","0.212"
"0.361","0.315","0.389","0.353"
"0.44","0.364","0.217","0.521"
"0.585","0.665","0.142","0.622"
"0.311","0.377","0.475","0.351"
"0.101","0.179","0.735","0.19"
"0.342","0.384","0.58","0.432"
"0.379","0.473","0.371","0.398"
"0.566","0.505","0.152","0.52"
"0.354","0.328","0.381","0.44"
"0.368","0.389","0.378","0.328"
"0.506","0.662","0.098","0.739"
"0.516","0.674","0.173","0.676"
"0.425","0.501","0.294","0.583"
"0.438","0.522","0.308","0.42"
"0.596","0.638","0.174","0.64"
"0.462","0.416","0.2","0.457"
"0.504","0.581","0.278","0.578"
"0.598","0.821","0.106","0.738"
"0.302","0.383","0.35","0.348"
"0.424","0.43","0.432","0.51"
"0.564","0.643","0.169","0.647"
"0.576","0.556","0.152","0.598"
"0.445","0.479","0.533","0.439"
"0.218","0.4","0.522","0.327"
"0.301","0.234","0.382","0.367"
"0.49","0.525","0.142","0.624"
"0.185","0.271","0.797","0.19"
"0.258","0.253","0.621","0.304"
"0.595","0.648","0.148","0.7"
"0.462","0.648","0.313","0.609"
"0.498","0.55","0.094","0.673"
"0.367","0.438","0.362","0.505"
"0.302","0.335","0.502","0.386"
"0.453","0.558","0.252","0.531"
"0.471","0.55","0.202","0.593"
"0.342","0.478","0.305","0.465"
"0.664","0.746","0.28","0.854"
"0.222","0.328","0.702","0.223"
"0.441","0.53","0.35","0.442"
"0.472","0.628","0.264","0.664"
"0.438","0.345","0.327","0.364"
"0.231","0.203","0.523","0.241"
"0.326","0.48","0.46","0.438"
"0.506","0.581","0.204","0.529"
"0.466","0.618","0.271","0.672"
"0.571","0.698","0.136","0.691"
"0.54","0.609","0.253","0.611"
"0.446","0.698","0.215","0.632"
"0.412","0.603","0.24","0.477"
"0.491","0.714","0.191","0.542"
"0.443","0.622","0.236","0.59"
"0.509","0.721","0.208","0.712"
"0.557","0.63","0.292","0.71"
"0.411","0.498","0.24","0.464"
"0.298","0.293","0.516","0.315"
"0.452","0.616","0.37","0.532"
"0.398","0.402","0.463","0.383"
"0.405","0.424","0.375","0.405"
"0.436","0.686","0.334","0.582"
"0.22","0.205","0.724","0.285"
"0.594","0.571","0.176","0.662"
"0.494","0.544","0.239","0.517"
"0.404","0.521","0.184","0.57"
"0.565","0.568","0.205","0.535"
"0.382","0.415","0.199","0.496"
"0.171","0.268","0.746","0.274"
"0.372","0.489","0.215","0.467"
"0.371","0.505","0.51","0.372"
"0.324","0.468","0.407","0.405"
"0.498","0.605","0.315","0.465"
"0.517","0.596","0.273","0.614"
"0.465","0.534","0.24","0.482"
"0.391","0.396","0.289","0.458"
"0.409","0.408","0.302","0.38"
"0.413","0.667","0.244","0.515"
"0.54","0.571","0.219","0.715"
"0.278","0.287","0.426","0.262"
"0.492","0.552","0.289","0.525"
"0.434","0.504","0.219","0.503"
"0.49","0.529","0.185","0.536"
"0.406","0.624","0.104","0.673"
"0.441","0.505","0.312","0.489"
"0.568","0.437","0.27","0.527"
"0.248","0.356","0.414","0.367"
"0.278","0.366","0.529","0.328"
"0.252","0.375","0.504","0.398"
"0.147","0.132","0.687","0.195"
"0.621","0.729","0.156","0.738"
"0.466","0.554","0.167","0.56"
"0.426","0.625","0.22","0.646"
"0.485","0.715","0.211","0.671"
"0.345","0.394","0.56","0.332"
"0.507","0.496","0.349","0.582"
"0.403","0.622","0.18","0.672"
"0.452","0.544","0.236","0.727"
"0.289","0.258","0.436","0.392"
"0.364","0.511","0.44","0.5"
"0.509","0.531","0.234","0.554"
"0.522","0.615","0.269","0.695"
"0.228","0.279","0.37","0.269"
"0.477","0.487","0.247","0.478"
"0.33","0.279","0.372","0.384"
"0.525","0.518","0.323","0.638"
"0.416","0.575","0.269","0.511"
"0.34","0.376","0.245","0.414"
"0.336","0.376","0.41","0.4"
"0.37","0.393","0.319","0.439"
"0.613","0.741","0.105","0.739"
"0.482","0.743","0.201","0.775"
"0.511","0.595","0.318","0.517"
"0.202","0.328","0.6","0.329"
"0.161","0.268","0.594","0.33"
"0.56","0.682","0.191","0.734"
"0.613","0.642","0.288","0.739"
"0.449","0.598","0.294","0.548"
"0.221","0.318","0.61","0.343"
"0.331","0.402","0.58","0.262"
"0.248","0.311","0.512","0.412"
"0.388","0.503","0.413","0.471"
"0.393","0.374","0.189","0.484"
"0.476","0.608","0.371","0.714"
"0.183","0.288","0.825","0.277"
"0.492","0.543","0.129","0.648"
"0.261","0.276","0.483","0.286"
"0.351","0.472","0.265","0.566"
"0.312","0.331","0.415","0.342"
"0.55","0.52","0.212","0.683"
"0.276","0.321","0.512","0.288"
"0.37","0.575","0.313","0.548"
"0.589","0.67","0.202","0.766"
"0.426","0.251","0.319","0.31"
"0.492","0.53","0.225","0.592"
"0.63","0.715","0.322","0.519"
"0.454","0.473","0.34","0.457"
"0.466","0.636","0.477","0.57"
"0.59","0.744","0.122","0.816"
"0.128","0.214","0.681","0.22"
"0.182","0.189","0.586","0.211"
"0.32","0.488","0.381","0.507"
"0.374","0.431","0.216","0.507"
"0.293","0.347","0.272","0.361"
"0.425","0.375","0.306","0.5"
"0.254","0.572","0.47","0.457"
"0.467","0.552","0.358","0.628"
"0.397","0.402","0.56","0.316"
"0.446","0.339","0.293","0.385"
"0.601","0.839","0.15","0.957"
"0.356","0.474","0.431","0.409"
"0.402","0.439","0.355","0.466"
"0.52","0.728","0.238","0.767"
"0.393","0.588","0.39","0.585"
"0.497","0.719","0.192","0.72"
"0.444","0.422","0.27","0.378"
"0.463","0.629","0.282","0.541"
"0.446","0.564","0.389","0.55"
"0.333","0.34","0.464","0.335"
"0.161","0.157","0.482","0.281"
"0.402","0.499","0.357","0.552"
"0.438","0.509","0.392","0.557"
"0.404","0.423","0.386","0.531"
"0.189","0.173","0.725","0.199"
"0.552","0.726","0.116","0.879"
"0.411","0.489","0.288","0.474"
"0.493","0.73","0.133","0.796"
"0.595","0.611","0.187","0.789"
"0.802","0.607","0.222","0.649"
"0.458","0.639","0.412","0.606"
"0.477","0.483","0.412","0.528"
"0.508","0.606","0.369","0.655"
"0.219","0.368","0.551","0.346"
"0.505","0.517","0.222","0.638"
"0.173","0.258","0.551","0.305"
"0.281","0.478","0.463","0.382"
"0.225","0.324","0.477","0.3"
"0.418","0.663","0.257","0.497"
"0.308","0.495","0.48","0.492"
"0.368","0.604","0.319","0.551"
"0.428","0.488","0.435","0.439"
"0.221","0.281","0.73","0.244"
"0.496","0.471","0.25","0.531"
"0.48","0.628","0.242","0.608"
"0.254","0.313","0.5","0.351"
"0.468","0.464","0.387","0.548"
"0.507","0.682","0.122","0.756"
"0.474","0.534","0.266","0.581"
"0.456","0.646","0.396","0.634"
"0.263","0.389","0.488","0.33"
"0.49","0.718","0.373","0.659"
"0.322","0.368","0.526","0.271"
"0.233","0.248","0.658","0.338"
"0.514","0.563","0.1","0.583"
"0.426","0.554","0.381","0.569"
"0.333","0.372","0.418","0.328"
"0.573","0.483","0.143","0.505"
"0.317","0.422","0.374","0.445"
"0.594","0.772","0.259","0.752"
"0.519","0.541","0.369","0.585"
"0.698","0.581","0.208","0.705"
"0.492","0.509","0.248","0.444"
"0.301","0.383","0.505","0.318"
"0.571","0.605","0.109","0.714"
"0.628","0.546","0.209","0.574"
"0.362","0.457","0.3","0.481"
"0.244","0.262","0.648","0.266"
"0.34","0.468","0.377","0.369"
"0.436","0.575","0.23","0.465"
"0.542","0.744","0.09","0.816"
"0.421","0.512","0.333","0.5"
"0.405","0.521","0.318","0.514"
"0.367","0.446","0.398","0.409"
"0.588","0.52","0.199","0.538"
"0.258","0.337","0.579","0.374"
"0.555","0.509","0.147","0.541"
"0.249","0.255","0.533","0.294"
"0.208","0.216","0.768","0.247"
"0.295","0.271","0.581","0.305"
"0.449","0.594","0.1","0.628"
"0.594","0.658","0.143","0.769"
"0.329","0.355","0.539","0.413"
"0.228","0.348","0.588","0.318"
"0.775","0.579","0.158","0.668"
"0.295","0.449","0.596","0.388"
"0.512","0.653","0.208","0.748"
"0.517","0.419","0.314","0.485"
"0.2","0.136","0.685","0.292"
"0.469","0.498","0.332","0.631"
"0.599","0.603","0.219","0.698"
"0.521","0.655","0.149","0.646"
"0.446","0.513","0.236","0.519"
"0.419","0.524","0.438","0.438"
"0.404","0.503","0.266","0.557"
"0.49","0.521","0.416","0.477"
"0.401","0.232","0.48","0.296"
"0.437","0.47","0.229","0.458"
"0.429","0.632","0.151","0.607"
"0.345","0.308","0.377","0.293"
"0.46","0.685","0.182","0.638"
"0.478","0.581","0.235","0.556"
"0.314","0.384","0.368","0.34"
"0.414","0.404","0.299","0.43"
"0.511","0.668","0.193","0.576"
"0.421","0.726","0.261","0.612"
"0.328","0.359","0.445","0.364"
"0.504","0.52","0.214","0.566"
"0.516","0.62","0.183","0.61"
"0.515","0.637","0.427","0.685"
"0.555","0.654","0.132","0.878"
"0.507","0.516","0.14","0.547"
"0.611","0.708","0.112","0.723"
"0.432","0.539","0.242","0.426"
"0.419","0.485","0.212","0.485"
"0.404","0.546","0.272","0.442"
"0.338","0.394","0.427","0.399"
"0.503","0.487","0.09","0.552"
"0.544","0.644","0.176","0.722"
"0.478","0.451","0.494","0.325"
"0.444","0.534","0.383","0.574"
"0.533","0.692","0.076","0.776"
"0.442","0.763","0.219","0.72"
"0.288","0.245","0.401","0.402"
"0.541","0.736","0.11","0.753"
"0.195","0.267","0.721","0.305"
"0.471","0.672","0.27","0.634"
"0.256","0.303","0.553","0.282"
"0.726","0.643","0.116","0.696"
"0.438","0.713","0.242","0.581"
"0.259","0.209","0.632","0.357"
"0.192","0.317","0.642","0.242"
"0.323","0.309","0.383","0.37"
"0.334","0.45","0.606","0.334"
"0.192","0.168","0.58","0.291"
"0.607","0.578","0.242","0.529"
"0.605","0.681","0.285","0.627"
"0.264","0.416","0.369","0.378"
"0.281","0.302","0.388","0.231"
"0.417","0.382","0.382","0.348"
"0.316","0.456","0.461","0.386"
"0.458","0.427","0.203","0.556"
"0.316","0.345","0.399","0.402"
"0.463","0.528","0.192","0.595"
"0.439","0.566","0.2","0.617"
"0.734","0.543","0.218","0.699"
"0.369","0.345","0.427","0.436"
"0.4","0.37","0.538","0.353"
"0.427","0.692","0.215","0.648"
"0.397","0.373","0.454","0.432"
"0.164","0.246","0.687","0.224"
"0.424","0.47","0.355","0.563"
"0.444","0.551","0.24","0.519"
"0.403","0.472","0.365","0.359"
"0.425","0.345","0.394","0.397"
"0.322","0.304","0.487","0.332"
"0.181","0.174","0.676","0.21"
"0.596","0.646","0.21","0.707"
"0.384","0.481","0.397","0.507"
"0.479","0.608","0.273","0.495"
"0.448","0.526","0.261","0.524"
"0.206","0.311","0.553","0.344"
"0.423","0.493","0.461","0.465"
"0.529","0.849","0.216","0.686"
"0.221","0.231","0.6","0.293"
"0.383","0.611","0.182","0.656"
"0.347","0.474","0.368","0.38"
"0.344","0.263","0.532","0.286"
"0.497","0.746","0.234","0.652"
"0.406","0.594","0.259","0.598"
"0.43","0.711","0.229","0.645"
"0.449","0.641","0.223","0.516"
"0.306","0.35","0.5","0.405"
"0.519","0.718","0.111","0.823"
"0.328","0.368","0.529","0.337"
"0.451","0.594","0.125","0.685"
"0.266","0.356","0.32","0.298"
"0.236","0.233","0.465","0.309"
"0.414","0.504","0.394","0.491"
"0.72","0.731","0.244","0.777"
"0.367","0.371","0.301","0.468"
"0.383","0.437","0.267","0.397"
"0.374","0.369","0.323","0.398"
"0.3","0.211","0.45","0.268"
"0.3","0.313","0.353","0.353"
"0.33","0.309","0.484","0.359"
"0.518","0.714","0.168","0.67"
"0.422","0.509","0.266","0.506"
"0.138","0.202","0.559","0.153"
"0.408","0.51","0.234","0.425"
"0.312","0.322","0.502","0.321"
"0.409","0.672","0.209","0.536"
"0.367","0.702","0.264","0.503"
"0.399","0.477","0.27","0.442"
"0.438","0.512","0.349","0.476"
"0.519","0.73","0.276","0.876"
"0.478","0.649","0.247","0.597"
"0.362","0.409","0.464","0.412"
"0.435","0.46","0.272","0.498"
"0.483","0.543","0.259","0.473"
"0.379","0.564","0.287","0.562"
"0.51","0.586","0.167","0.685"
"0.168","0.296","0.641","0.252"
"0.565","0.425","0.463","0.511"
"0.308","0.35","0.546","0.341"
"0.308","0.253","0.418","0.379"
"0.314","0.427","0.568","0.286"
"0.336","0.333","0.494","0.261"
"0.321","0.536","0.461","0.444"
"0.304","0.291","0.593","0.318"
"0.365","0.517","0.38","0.398"
"0.493","0.569","0.236","0.517"
"0.471","0.549","0.142","0.69"
"0.444","0.537","0.204","0.446"
"0.462","0.511","0.154","0.569"
"0.415","0.351","0.445","0.39"
"0.395","0.315","0.328","0.343"
"0.422","0.51","0.224","0.448"
"0.345","0.341","0.432","0.335"
"0.469","0.599","0.236","0.474"
"0.534","0.614","0.197","0.645"
"0.602","0.582","0.291","0.782"
"0.253","0.332","0.63","0.285"
"0.396","0.733","0.157","0.546"
"0.528","0.611","0.168","0.599"
"0.423","0.511","0.249","0.496"
"0.455","0.538","0.217","0.546"
"0.183","0.366","0.555","0.355"
"0.569","0.696","0.254","0.781"
"0.272","0.308","0.58","0.259"
"0.535","0.575","0.324","0.467"
"0.444","0.594","0.262","0.641"
"0.352","0.591","0.329","0.462"
"0.598","0.544","0.047","0.63"
"0.418","0.524","0.205","0.477"
"0.421","0.561","0.278","0.514"
"0.472","0.602","0.131","0.729"
"0.193","0.332","0.642","0.237"
"0.363","0.537","0.403","0.522"
"0.464","0.641","0.194","0.606"
"0.605","0.757","0.237","0.829"
"0.246","0.338","0.535","0.35"
"0.508","0.669","0.266","0.728"
"0.446","0.393","0.299","0.442"
"0.452","0.652","0.219","0.742"
"0.37","0.458","0.431","0.466"
"0.532","0.66","0.231","0.725"
"0.232","0.251","0.486","0.303"
"0.282","0.287","0.615","0.319"
"0.215","0.284","0.576","0.328"
"0.409","0.548","0.163","0.61"
"0.402","0.429","0.44","0.434"
"0.543","0.649","0.118","0.622"
"0.501","0.566","0.252","0.57"
"0.401","0.463","0.303","0.496"
"0.238","0.122","0.618","0.238"
"0.562","0.76","0.168","0.723"
"0.643","0.702","0.177","0.731"
"0.512","0.764","0.165","0.785"
"0.259","0.256","0.477","0.278"
"0.43","0.557","0.273","0.586"
"0.626","0.798","0.217","0.86"
"0.266","0.294","0.51","0.339"
"0.52","0.619","0.227","0.564"
"0.488","0.655","0.161","0.745"
"0.579","0.684","0.218","0.794"
"0.362","0.372","0.618","0.322"
"0.344","0.594","0.5","0.488"
"0.393","0.568","0.266","0.463"
"0.574","0.608","0.178","0.605"
"0.509","0.692","0.191","0.563"
"0.313","0.415","0.432","0.311"
"0.528","0.499","0.123","0.565"
"0.389","0.448","0.197","0.424"
"0.413","0.606","0.359","0.581"
"0.309","0.3","0.508","0.336"
"0.499","0.617","0.24","0.559"
"0.283","0.445","0.354","0.47"
"0.355","0.698","0.354","0.48"
"0.554","0.677","0.292","0.717"
"0.445","0.552","0.365","0.532"
"0.35","0.436","0.391","0.517"
"0.365","0.436","0.252","0.44"
"0.639","0.563","0.233","0.653"
"0.427","0.586","0.159","0.652"
"0.44","0.471","0.184","0.486"
"0.424","0.57","0.247","0.6"
"0.242","0.248","0.425","0.308"
"0.479","0.24","0.29","0.377"
"0.509","0.673","0.282","0.521"
"0.382","0.54","0.27","0.482"
"0.268","0.39","0.434","0.324"
"0.542","0.662","0.256","0.683"
"0.46","0.452","0.285","0.428"
"0.574","0.647","0.164","0.648"
"0.5","0.739","0.196","0.665"
"0.402","0.33","0.395","0.423"
"0.298","0.499","0.566","0.441"
"0.418","0.496","0.453","0.514"
"0.175","0.127","0.674","0.306"
"0.247","0.408","0.73","0.43"
"0.458","0.422","0.406","0.466"
"0.472","0.603","0.348","0.542"
"0.322","0.256","0.502","0.237"
"0.557","0.535","0.18","0.587"
"0.387","0.596","0.265","0.631"
"0.166","0.344","0.569","0.374"
"0.538","0.518","0.175","0.538"
"0.512","0.697","0.152","0.764"
"0.394","0.408","0.302","0.477"
"0.28","0.338","0.525","0.379"
"0.515","0.514","0.178","0.68"
"0.135","0.237","0.72","0.2"
"0.51","0.681","0.283","0.574"
"0.307","0.291","0.578","0.224"
"0.569","0.579","0.077","0.62"
"0.537","0.436","0.282","0.503"
"0.431","0.618","0.146","0.606"
"0.515","0.65","0.216","0.611"
"0.515","0.755","0.278","0.695"
"0.446","0.4","0.385","0.551"
"0.471","0.637","0.3","0.586"
"0.213","0.216","0.679","0.247"
"0.59","0.522","0.226","0.7"
"0.471","0.549","0.363","0.551"
"0.39","0.425","0.194","0.411"
"0.603","0.671","0.038","0.772"
"0.415","0.402","0.503","0.423"
"0.27","0.295","0.514","0.276"
"0.281","0.173","0.503","0.265"
"0.449","0.475","0.326","0.474"
"0.278","0.437","0.433","0.371"
"0.481","0.575","0.145","0.607"
"0.419","0.457","0.397","0.423"
"0.615","0.742","0.16","0.829"
"0.397","0.521","0.441","0.458"
"0.447","0.56","0.278","0.517"
"0.56","0.736","0.301","0.681"
"0.227","0.281","0.442","0.306"
"0.368","0.417","0.423","0.384"
"0.664","0.635","0.18","0.662"
"0.436","0.559","0.276","0.533"
"0.175","0.209","0.645","0.147"
"0.557","0.542","0.247","0.608"
"0.424","0.484","0.226","0.407"
"0.345","0.384","0.352","0.354"
"0.226","0.322","0.641","0.234"
"0.57","0.619","0.227","0.577"
"0.455","0.501","0.369","0.467"
"0.355","0.433","0.369","0.45"
"0.186","0.235","0.604","0.26"
"0.598","0.552","0.228","0.573"
"0.47","0.596","0.199","0.584"
"0.442","0.602","0.127","0.651"
"0.383","0.664","0.326","0.506"
"0.566","0.844","0.144","0.676"
"0.432","0.492","0.193","0.508"
"0.368","0.446","0.515","0.296"
"0.43","0.451","0.345","0.429"
"0.512","0.64","0.193","0.746"
"0.189","0.18","0.618","0.311"
"0.413","0.498","0.371","0.469"
"0.466","0.57","0.23","0.671"
"0.747","0.678","0.184","0.898"
"0.161","0.2","0.663","0.325"
"0.389","0.404","0.416","0.516"
"0.522","0.503","0.243","0.549"
"0.536","0.778","0.198","0.79"
"0.455","0.52","0.192","0.507"
"0.327","0.458","0.574","0.254"
"0.302","0.37","0.49","0.344"
"0.376","0.369","0.403","0.365"
"0.644","0.62","0.255","0.695"
"0.264","0.285","0.614","0.346"
"0.483","0.54","0.316","0.514"
"0.471","0.639","0.159","0.65"
"0.379","0.515","0.303","0.606"
"0.434","0.468","0.316","0.511"
"0.596","0.696","0.222","0.798"
"0.407","0.419","0.293","0.434"
"0.456","0.497","0.191","0.588"
"0.525","0.625","0.026","0.709"
"0.367","0.48","0.365","0.448"
"0.463","0.471","0.253","0.55"
"0.448","0.702","0.269","0.639"
"0.461","0.474","0.349","0.536"
"0.43","0.47","0.355","0.472"
"0.286","0.265","0.444","0.37"
"0.595","0.518","0.163","0.61"
"0.305","0.458","0.324","0.409"
"0.244","0.269","0.506","0.304"
"0.308","0.437","0.47","0.373"
"0.44","0.61","0.22","0.483"
"0.397","0.455","0.377","0.475"
"0.408","0.453","0.293","0.386"
"0.394","0.508","0.321","0.47"
"0.315","0.317","0.439","0.371"
"0.592","0.766","0.15","0.798"
"0.481","0.521","0.201","0.456"
"0.312","0.256","0.536","0.344"
"0.156","0.192","0.574","0.214"
"0.304","0.452","0.532","0.4"
"0.486","0.626","0.261","0.664"
"0.127","0.103","0.618","0.169"
"0.31","0.406","0.402","0.402"
"0.457","0.393","0.3","0.405"
"0.417","0.388","0.445","0.454"
"0.59","0.665","0.118","0.73"
"0.237","0.238","0.6","0.297"
"0.422","0.645","0.398","0.397"
"0.429","0.269","0.371","0.421"
"0.498","0.624","0.227","0.516"
"0.452","0.585","0.251","0.53"
"0.641","0.682","0.162","0.747"
"0.602","0.682","0.174","0.689"
"0.358","0.397","0.402","0.373"
"0.431","0.67","0.159","0.54"
"0.448","0.447","0.322","0.49"
"0.423","0.594","0.234","0.568"
"0.348","0.325","0.421","0.302"
"0.483","0.484","0.262","0.491"
"0.3","0.451","0.416","0.517"
"0.362","0.458","0.356","0.413"
"0.283","0.265","0.676","0.201"
"0.694","0.777","0.284","0.718"
"0.306","0.347","0.384","0.277"
"0.315","0.454","0.479","0.322"
"0.396","0.716","0.27","0.466"
"0.275","0.376","0.43","0.484"
"0.564","0.687","0.26","0.77"
"0.399","0.45","0.318","0.454"
"0.584","0.59","0.203","0.638"
"0.397","0.375","0.356","0.401"
"0.49","0.519","0.371","0.617"
"0.465","0.56","0.381","0.445"
